latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
34.54313,-118.60255,341.1,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2,301.69,8.27,D,0
34.54262,-118.61295,348.61,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2,295.74,15.04,D,0
34.54547,-118.55421,367,0.51,0.66,2025-01-22,2146,N20,VIIRS,l,2,338.19,113.37,D,0
34.55213,-118.54338,367,0.51,0.66,2025-01-22,2146,N20,VIIRS,h,2,297.31,135.84,D,0
34.55133,-118.55972,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2,303.75,113.37,D,0
34.54869,-118.61371,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2,299.98,15.04,D,0
34.54844,-118.61883,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2,296.52,26.84,D,0
34.55107,-118.56505,353.9,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2,302.59,13.05,D,0
34.55083,-118.57016,339.37,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2,297.79,13.05,D,0
34.54976,-118.59197,339.85,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2,298.25,16.75,D,0
34.54947,-118.59782,348.36,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2,303.74,8.27,D,0
34.54919,-118.60338,342.53,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2,302.79,8.27,D,0
34.54894,-118.60861,347.91,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2,299.92,15.04,D,0
34.54816,-118.62444,350.79,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2,290.39,26.84,D,0
34.55187,-118.54874,207.93,0.51,0.66,2025-01-22,2146,N20,VIIRS,l,2,324.62,135.84,D,0
34.55819,-118.54488,367,0.51,0.66,2025-01-22,2146,N20,VIIRS,h,2,320.65,78.54,D,0
34.55501,-118.60947,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2,299.87,73.1,D,0
34.55476,-118.61451,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2,296.94,73.1,D,0
34.55767,-118.55535,340.73,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2,300.6,28.25,D,0
34.55742,-118.56042,340.25,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2,299.95,28.25,D,0
34.55639,-118.58143,343.6,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2,305.84,21.79,D,0
34.55579,-118.59348,342.63,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2,305.01,23.33,D,0
34.55526,-118.60431,348.41,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2,299.21,13.67,D,0
34.55425,-118.62476,350.99,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2,291.58,116.4,D,0
34.55793,-118.5502,367,0.51,0.66,2025-01-22,2146,N20,VIIRS,l,2,329.98,78.54,D,0
34.56133,-118.60522,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2,300.99,13.67,D,0
34.56109,-118.60998,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2,302.28,73.1,D,0
34.56421,-118.54696,341.39,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2,297.32,78.54,D,0
34.56396,-118.55196,339.71,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2,303.56,78.54,D,0
34.56156,-118.60049,346.84,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2,300.85,13.67,D,0
34.56084,-118.61497,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,l,2,327.38,73.1,D,0
34.56059,-118.62014,254.92,0.5,0.66,2025-01-22,2146,N20,VIIRS,l,2,303.57,116.4,D,0
34.52695,-118.56415,367,0.51,0.66,2025-01-22,2146,N20,VIIRS,h,2,295.35,204.02,D,0
34.52672,-118.56964,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2,340.66,204.02,D,0
34.52608,-118.58502,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2,327.41,281.56,D,0
34.5265,-118.57488,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,l,2,359.84,526.9,D,0
34.52629,-118.58001,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,l,2,338.51,526.9,D,0
34.52564,-118.59534,356.23,0.5,0.66,2025-01-22,2146,N20,VIIRS,l,2,285.54,39.19,D,3
34.53352,-118.55347,367,0.51,0.66,2025-01-22,2146,N20,VIIRS,h,2,296.16,223.11,D,0
34.53175,-118.59554,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2,296.76,39.19,D,3
34.53305,-118.5647,367,0.51,0.66,2025-01-22,2146,N20,VIIRS,l,2,339.11,204.02,D,0
34.53284,-118.56979,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,l,2,326.38,204.02,D,0
34.53962,-118.5542,367,0.51,0.66,2025-01-22,2146,N20,VIIRS,h,2,308.85,90.78,D,0
34.53986,-118.54844,345.54,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2,294.03,82.21,D,0
34.53938,-118.55987,347.06,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2,315.89,90.78,D,0
34.53916,-118.56506,352.3,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2,317.43,38.49,D,0
34.53896,-118.56985,354.39,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2,309.6,38.49,D,0
34.53876,-118.57467,355.59,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2,307.79,22.73,D,0
34.53759,-118.60211,340.35,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2,295.69,10.55,D,0
34.53736,-118.60751,337.91,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2,299.62,8.11,D,0
34.54598,-118.54892,367,0.51,0.66,2025-01-22,2146,N20,VIIRS,h,2,293.75,82.21,D,0
34.54528,-118.5652,367,0.51,0.66,2025-01-22,2146,N20,VIIRS,h,2,310.34,38.49,D,0
34.54551,-118.55995,352.87,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2,310.57,90.78,D,0
34.54507,-118.57021,355.02,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2,305.04,38.49,D,0
34.54486,-118.575,344.37,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2,298.58,22.73,D,0
34.54367,-118.60291,341.44,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2,301.44,10.55,D,0
34.54344,-118.60818,335.46,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2,299.49,8.11,D,0
34.54322,-118.61328,350.74,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2,297.42,8.11,D,0
34.54574,-118.55447,367,0.51,0.66,2025-01-22,2146,N20,VIIRS,l,2,338.39,90.78,D,0
34.55233,-118.54366,367,0.51,0.66,2025-01-22,2146,N20,VIIRS,h,2,299.09,143.05,D,0
34.55163,-118.56,367,0.51,0.66,2025-01-22,2146,N20,VIIRS,h,2,302.2,59.62,D,0
34.5493,-118.61411,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2,300.1,23.57,D,0
34.54907,-118.61922,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2,296.79,59.93,D,0
34.5514,-118.56531,353.81,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2,301.87,9.12,D,0
34.55118,-118.57042,340.53,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2,297.58,9.12,D,0
34.5505,-118.5864,332.74,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2,297.12,5.9,D,0
34.55024,-118.5924,339.62,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2,298.63,5.9,D,0
34.54998,-118.59824,349.45,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2,303.9,8.16,D,0
34.54975,-118.60376,341.99,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2,302.93,8.16,D,0
34.54952,-118.60899,344.95,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2,299.76,23.57,D,0
34.54883,-118.62486,346.27,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2,294.86,59.93,D,0
34.5521,-118.54901,367,0.51,0.66,2025-01-22,2146,N20,VIIRS,l,2,336.21,143.05,D,0
34.5584,-118.54526,367,0.51,0.66,2025-01-22,2146,N20,VIIRS,h,2,308.04,143.05,D,0
34.5556,-118.60983,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2,298.69,23.57,D,0
34.55537,-118.6149,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2,296.29,23.57,D,0
34.55794,-118.55573,339.61,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2,300.42,59.62,D,0
34.55772,-118.56075,338.16,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2,299.22,59.62,D,0
34.56256,-118.59036,337.81,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2,299.98,63.63,D,0
34.56231,-118.59618,345.51,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2,301.99,63.63,D,0
34.5621,-118.60094,349.7,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2,301.4,60.77,D,0
34.56146,-118.61539,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,l,2,325.29,79.41,D,0
34.56123,-118.62057,207.93,0.5,0.66,2025-01-22,2146,N20,VIIRS,l,2,305.53,141.34,D,0
34.56907,-118.58145,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2,306.4,18.74,D,0
34.56855,-118.59318,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2,304.09,63.63,D,0
34.56794,-118.60709,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2,302.03,60.77,D,0
34.56773,-118.61186,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2,294.57,79.41,D,0
34.57072,-118.54398,345.79,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2,290.7,13.16,D,0
34.57052,-118.54845,356.04,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2,305.13,8.18,D,0
34.57034,-118.55262,333.99,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2,304.1,8.18,D,0
34.57015,-118.55685,325.38,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2,299.33,5.98,D,0
34.56995,-118.56154,348.88,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2,302.8,5.98,D,0
34.56964,-118.56837,343.81,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2,307.39,7.7,D,0
34.56935,-118.57507,349.05,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2,305.14,7.7,D,0
34.56879,-118.58778,343.19,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2,307.7,18.74,D,0
34.56834,-118.59795,353.53,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2,326.91,63.63,D,0
34.56814,-118.60248,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,l,2,347.85,60.77,D,0
34.57685,-118.54385,367,0.51,0.66,2025-01-22,2146,N20,VIIRS,h,2,296.32,17.85,D,0
34.57667,-118.54801,367,0.51,0.66,2025-01-22,2146,N20,VIIRS,h,2,306.51,12.31,D,0
34.57598,-118.56358,367,0.51,0.66,2025-01-22,2146,N20,VIIRS,h,2,305.09,17.69,D,0
34.5753,-118.57897,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2,306.36,20.84,D,0
34.57503,-118.58499,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2,294.63,12.95,D,0
34.57649,-118.55217,326.07,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2,298.37,12.31,D,0
34.57627,-118.557,334.89,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2,299,17.69,D,0
34.5756,-118.57214,355.18,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2,309.75,20.84,D,0
34.5748,-118.59019,347.88,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2,290.29,12.95,D,0
34.6095,-117.33498,307.11,0.48,0.48,2025-01-23,1007,N20,VIIRS,n,2,272.97,1.33,N,2
34.53609,-118.59532,309.09,0.41,0.45,2025-01-23,1007,N20,VIIRS,n,2,282.43,1.39,N,3
34.43148,-118.64399,312.2,0.41,0.45,2025-01-23,1008,N20,VIIRS,n,2,282.86,1.6,N,2
34.14141,-117.4308,297.71,0.49,0.48,2025-01-23,1008,N20,VIIRS,n,2,284.23,0.3,N,2
34.3341,-118.52318,298.94,0.42,0.45,2025-01-23,1008,N20,VIIRS,n,2,282.02,0.71,N,2
34.33306,-118.51832,295.18,0.42,0.45,2025-01-23,1008,N20,VIIRS,n,2,281.68,0.74,N,2
34.31888,-118.51288,298.61,0.42,0.45,2025-01-23,1008,N20,VIIRS,n,2,284.15,0.78,N,2
34.29155,-118.80375,316.27,0.41,0.45,2025-01-23,1008,N20,VIIRS,n,2,283.13,0.87,N,2
34.15303,-118.19548,315.78,0.44,0.46,2025-01-23,1008,N20,VIIRS,n,2,282.08,0.72,N,2
33.79262,-117.47777,300.21,0.49,0.49,2025-01-23,1008,N20,VIIRS,n,2,277.38,1.22,N,2
33.90628,-118.40449,297.05,0.44,0.46,2025-01-23,1008,N20,VIIRS,n,2,285.46,0.84,N,2
33.85529,-118.33134,296.72,0.44,0.46,2025-01-23,1008,N20,VIIRS,n,2,284.98,1.46,N,2
33.71524,-117.71069,302.45,0.48,0.48,2025-01-23,1008,N20,VIIRS,n,2,284.62,0.8,N,2
33.49175,-117.61671,299,0.49,0.49,2025-01-23,1008,N20,VIIRS,n,2,282.03,0.62,N,2
34.57006,-118.6058,351.52,0.75,0.77,2025-01-23,1947,N20,VIIRS,n,2,296.01,11.75,D,0
34.56682,-118.61641,352.28,0.75,0.77,2025-01-23,1947,N20,VIIRS,n,2,300.26,11.75,D,0
34.56897,-118.60584,347.99,0.75,0.77,2025-01-23,1947,N20,VIIRS,n,2,296.34,15.24,D,0
34.56566,-118.61644,351.24,0.75,0.77,2025-01-23,1947,N20,VIIRS,n,2,301.14,17.69,D,0
33.78526,-118.08737,340.96,0.56,0.51,2025-01-23,2127,N20,VIIRS,n,2,302.07,6.91,D,0
34.14006,-117.1896,353.52,0.32,0.54,2025-01-23,2127,N20,VIIRS,n,2,302.66,3.61,D,0
34.56284,-118.62074,339.7,0.53,0.5,2025-01-23,2127,N20,VIIRS,n,2,304.07,5.1,D,0
34.62184,-117.1032,296.24,0.44,0.39,2025-01-24,0949,N20,VIIRS,n,2,272.66,1.58,N,2
34.60678,-117.33778,306.69,0.44,0.38,2025-01-24,0949,N20,VIIRS,n,2,272.36,1.98,N,2
34.42936,-118.64523,322.44,0.4,0.37,2025-01-24,0949,N20,VIIRS,n,2,280.9,2.02,N,2
34.33646,-118.51823,318.64,0.41,0.37,2025-01-24,0949,N20,VIIRS,n,2,281.19,1.22,N,2
34.14332,-117.42729,304.2,0.44,0.38,2025-01-24,0949,N20,VIIRS,n,2,282.43,0.99,N,2
34.32154,-118.51286,303.73,0.41,0.37,2025-01-24,0949,N20,VIIRS,n,2,280.8,0.71,N,2
34.23476,-118.09743,318.26,0.42,0.37,2025-01-24,0949,N20,VIIRS,n,2,282.81,1.92,N,0
34.24262,-118.38187,303.1,0.41,0.37,2025-01-24,0949,N20,VIIRS,n,2,276.13,0.46,N,2
34.15307,-118.19572,310.25,0.41,0.37,2025-01-24,0949,N20,VIIRS,n,2,280.39,0.71,N,2
34.15229,-118.19128,295.7,0.41,0.37,2025-01-24,0949,N20,VIIRS,n,2,281.65,0.71,N,2
34.04003,-117.82139,298.42,0.43,0.38,2025-01-24,0949,N20,VIIRS,n,2,280.43,0.38,N,2
34.03503,-118.10696,300.58,0.42,0.37,2025-01-24,0949,N20,VIIRS,n,2,280.83,0.53,N,2
33.93412,-117.84188,297.42,0.43,0.38,2025-01-24,0949,N20,VIIRS,n,2,283.57,0.57,N,0
33.79405,-117.47712,313.81,0.44,0.38,2025-01-24,0949,N20,VIIRS,n,2,277.15,1.44,N,2
33.90811,-118.40958,297.7,0.41,0.37,2025-01-24,0949,N20,VIIRS,n,2,287.66,0.67,N,2
33.90733,-118.40521,296.02,0.41,0.37,2025-01-24,0949,N20,VIIRS,n,2,284.69,0.67,N,2
33.85243,-118.33447,298.96,0.41,0.37,2025-01-24,0949,N20,VIIRS,n,2,286.84,0.99,N,2
33.81422,-118.23802,296.79,0.42,0.37,2025-01-24,0949,N20,VIIRS,n,2,286.6,1.35,N,2
33.71646,-117.71252,310.69,0.43,0.38,2025-01-24,0949,N20,VIIRS,n,2,281.98,0.97,N,2
33.80484,-118.24504,296.55,0.42,0.37,2025-01-24,0949,N20,VIIRS,n,2,285.71,0.62,N,2
33.77479,-118.2156,303.72,0.42,0.37,2025-01-24,0949,N20,VIIRS,n,2,282.85,0.65,N,0
33.6124,-117.82363,314.66,0.43,0.38,2025-01-24,0949,N20,VIIRS,n,2,278.95,1.12,N,2
33.49382,-117.61512,298.26,0.44,0.38,2025-01-24,0949,N20,VIIRS,n,2,282.35,0.58,N,2
33.22921,-117.38889,315.83,0.45,0.39,2025-01-24,0949,N20,VIIRS,n,2,278.79,1.77,N,0
34.43027,-118.64573,311.77,0.43,0.38,2025-01-25,0930,N20,VIIRS,n,2,272.29,1.4,N,2
34.33354,-118.51858,295.09,0.43,0.38,2025-01-25,0930,N20,VIIRS,n,2,263.46,0.21,N,2
34.29298,-118.80431,311.88,0.43,0.38,2025-01-25,0930,N20,VIIRS,n,2,267.66,0.79,N,2
34.15263,-118.19339,314.27,0.41,0.37,2025-01-25,0930,N20,VIIRS,n,2,278.26,1.55,N,2
34.0357,-118.10536,299.32,0.41,0.37,2025-01-25,0930,N20,VIIRS,n,2,278.12,0.59,N,2
33.79363,-117.4773,299.61,0.4,0.37,2025-01-25,0930,N20,VIIRS,n,2,262.6,0.49,N,2
33.90904,-118.40942,296.18,0.42,0.38,2025-01-25,0930,N20,VIIRS,n,2,285.82,0.87,N,2
33.905,-118.40556,295.13,0.42,0.38,2025-01-25,0930,N20,VIIRS,n,2,283.16,0.71,N,2
33.90571,-118.40301,295.32,0.42,0.38,2025-01-25,0930,N20,VIIRS,n,2,283.85,0.58,N,2
33.85407,-118.33478,297.45,0.42,0.37,2025-01-25,0930,N20,VIIRS,n,2,284.6,1.31,N,2
33.85346,-118.33029,298.18,0.42,0.37,2025-01-25,0930,N20,VIIRS,n,2,285.76,0.96,N,2
33.82069,-118.24507,301.28,0.41,0.37,2025-01-25,0930,N20,VIIRS,n,2,284.69,1.55,N,2
33.81605,-118.23685,295.69,0.41,0.37,2025-01-25,0930,N20,VIIRS,n,2,283.4,0.66,N,2
33.7372,-118.27357,297.06,0.41,0.37,2025-01-25,0930,N20,VIIRS,n,2,281.08,0.66,N,0
34.60963,-117.33422,296.95,0.59,0.53,2025-01-28,1014,N20,VIIRS,n,2,271.92,2.77,N,2
34.43225,-118.64371,301.83,0.5,0.49,2025-01-28,1014,N20,VIIRS,n,2,273.09,0.94,N,2
34.29189,-118.80468,301.28,0.5,0.49,2025-01-28,1014,N20,VIIRS,n,2,273.71,0.52,N,2
34.15189,-118.19584,297.6,0.54,0.51,2025-01-28,1014,N20,VIIRS,n,2,276.18,0.93,N,2
33.82049,-118.24368,295.44,0.55,0.51,2025-01-28,1014,N20,VIIRS,n,2,281.21,1.12,N,2
33.61488,-117.82117,295.21,0.58,0.52,2025-01-28,1014,N20,VIIRS,n,2,276.97,0.76,N,2
34.62209,-117.10181,299.41,0.51,0.41,2025-01-29,0955,N20,VIIRS,n,2,275.19,1.21,N,2
34.42967,-118.64324,310.86,0.45,0.39,2025-01-29,0955,N20,VIIRS,n,2,274.58,1.01,N,2
34.3363,-118.5182,314.85,0.45,0.39,2025-01-29,0955,N20,VIIRS,n,2,278.03,1.21,N,2
34.2907,-118.80264,314.7,0.44,0.39,2025-01-29,0955,N20,VIIRS,n,2,276.55,1.59,N,2
34.1529,-118.19327,314.57,0.47,0.4,2025-01-29,0955,N20,VIIRS,n,2,278.51,1.74,N,2
34.15581,-118.19372,305.11,0.47,0.4,2025-01-29,0955,N20,VIIRS,n,2,277.42,0.87,N,2
33.85319,-118.33118,299.58,0.47,0.4,2025-01-29,0955,N20,VIIRS,n,2,284.24,1.74,N,2
33.85243,-118.33385,298.31,0.47,0.4,2025-01-29,0955,N20,VIIRS,n,2,283.54,1.72,N,2
33.82032,-118.24303,297.62,0.47,0.4,2025-01-29,0955,N20,VIIRS,n,2,284.43,1.14,N,2
33.71485,-117.71125,302.54,0.5,0.41,2025-01-29,0955,N20,VIIRS,n,2,278.25,1.02,N,2
33.6151,-117.82354,303.49,0.49,0.41,2025-01-29,0955,N20,VIIRS,n,2,278.78,1.02,N,2
34.60858,-117.33621,300.61,0.38,0.36,2025-01-30,0936,N20,VIIRS,n,2,276.74,1.11,N,2
34.56695,-118.15309,300.34,0.39,0.36,2025-01-30,0936,N20,VIIRS,n,2,276.01,0.49,N,2
34.43235,-118.646,313.25,0.39,0.36,2025-01-30,0936,N20,VIIRS,n,2,277.49,0.96,N,2
34.42903,-118.64675,298.17,0.39,0.36,2025-01-30,0936,N20,VIIRS,n,2,276.67,0.96,N,2
34.33609,-118.52068,311.74,0.39,0.36,2025-01-30,0936,N20,VIIRS,n,2,276.9,1.16,N,2
34.32097,-118.51096,299.28,0.39,0.36,2025-01-30,0936,N20,VIIRS,n,2,276.24,0.36,N,2
34.2445,-118.38206,299.13,0.39,0.36,2025-01-30,0936,N20,VIIRS,n,2,276.09,0.57,N,2
34.2929,-118.80354,304.2,0.4,0.37,2025-01-30,0936,N20,VIIRS,n,2,278.49,1.06,N,2
34.15498,-118.19413,296.72,0.39,0.36,2025-01-30,0936,N20,VIIRS,n,2,278.27,0.56,N,2
34.11413,-117.92435,295.99,0.39,0.36,2025-01-30,0936,N20,VIIRS,n,2,279.03,0.21,N,2
34.03642,-118.10744,301.46,0.39,0.36,2025-01-30,0936,N20,VIIRS,n,2,278.71,0.47,N,2
